"","plot","variable","value","date"
"1277",16,"def",-1.59831082820892,2011-05-01
"1278",16,"def",-0.978242933750153,2011-06-01
"1279",16,"def",0.0851396769285202,2011-07-01
"1280",16,"def",0.399296998977661,2011-08-01
"1281",16,"def",0.940142691135406,2011-09-01
"1282",16,"def",-0.554068386554718,2011-10-01
"1283",16,"def",0.444310784339905,2011-11-01
"1284",16,"def",1.85412514209747,2011-12-01
"1285",16,"def",3,2012-01-01
"1286",16,"def",1.59843254089355,2012-02-01
"1287",16,"def",0.883974373340607,2012-03-01
"1288",16,"def",0.745728731155396,2012-04-01
"1289",16,"def",1.14017856121063,2012-05-01
"1290",16,"def",0.548574447631836,2012-06-01
"1291",16,"def",0.72864305973053,2012-07-01
"1292",16,"def",1.83573651313782,2012-08-01
"1293",16,"def",0.836855947971344,2012-09-01
"1294",16,"def",0.523947060108185,2012-10-01
"1295",16,"def",0.998165965080261,2012-11-01
"1296",16,"def",-0.674490749835968,2012-12-01
"1297",16,"def",-0.674490511417389,2013-01-01
"1298",16,"def",-0.472835123538971,2013-02-01
"1299",16,"def",0.658047139644623,2013-03-01
"1300",16,"def",1.01481246948242,2013-04-01
"1301",16,"def",0.261703610420227,2013-05-01
"1302",16,"def",0.422414392232895,2013-06-01
"1303",16,"def",0.395673453807831,2013-07-01
"1304",16,"def",0.355498045682907,2013-08-01
"1305",16,"def",-2.06854581832886,2013-09-01
"1306",16,"def",-0.91784656047821,2013-10-01
"1307",16,"def",0.662194013595581,2013-11-01
"1308",16,"def",-0.591084003448486,2013-12-01
"1309",16,"def",3,2014-01-01
"1310",16,"def",0.256526172161102,2014-02-01
"1311",16,"def",0.0856155157089233,2014-03-01
"1312",16,"def",0.777568161487579,2014-04-01
"1313",16,"def",0.959720253944397,2014-05-01
"1314",16,"def",0.269168764352798,2014-06-01
"1315",16,"def",-0.137630850076675,2014-07-01
"1316",16,"def",-3,2014-08-01
"1317",16,"def",-1.69692921638489,2014-09-01
"1318",16,"def",0.903988122940063,2014-10-01
"1319",16,"def",-0.699500381946564,2014-11-01
"1320",16,"def",-0.674490749835968,2014-12-01
"1321",16,"def",3,2015-01-01
"1322",16,"def",1.28640425205231,2015-02-01
"1323",16,"def",1.56149709224701,2015-03-01
"1324",16,"def",0.655061066150665,2015-04-01
"1325",16,"def",-1.2352706193924,2015-05-01
"1326",16,"def",0.762663722038269,2015-06-01
"1327",16,"def",-2.38709688186646,2015-07-01
"1328",16,"def",-0.234544441103935,2015-08-01
"1329",16,"def",-0.0653590485453606,2015-09-01
"1330",16,"def",-2.41308856010437,2015-10-01
"1331",16,"def",-1.04590404033661,2015-11-01
"1332",16,"def",-0.674490630626678,2015-12-01
"1333",16,"def",-0.674490690231323,2016-01-01
"1334",16,"def",-0.430328190326691,2016-02-01
"1335",16,"def",0.322918027639389,2016-03-01
"1336",16,"def",0.459076076745987,2016-04-01
"1337",16,"def",-0.486054927110672,2016-05-01
"1338",16,"def",0.68569016456604,2016-06-01
"1339",16,"def",0.638650298118591,2016-07-01
"1340",16,"def",1.20117723941803,2016-08-01
"1341",16,"def",0.231991991400719,2016-09-01
"1342",16,"def",-0.467770665884018,2016-10-01
"1343",16,"def",0.982443511486053,2016-11-01
"1344",16,"def",-0.674490749835968,2016-12-01
"1345",17,"def",-0.674490749835968,2010-01-01
"1346",17,"def",0.388934880495071,2010-02-01
"1347",17,"def",0.411802023649216,2010-03-01
"1348",17,"def",-0.191815823316574,2010-04-01
"1349",17,"def",-0.907329201698303,2010-05-01
"1350",17,"def",-0.404240071773529,2010-06-01
"1351",17,"def",0.535534620285034,2010-07-01
"1352",17,"def",-0.691277265548706,2010-08-01
"1353",17,"def",-0.20253024995327,2010-09-01
"1354",17,"def",-1.9921942949295,2010-10-01
"1355",17,"def",0.132392540574074,2010-11-01
"1356",17,"def",-0.674490749835968,2010-12-01
"1357",17,"def",-0.674490749835968,2011-01-01
"1358",17,"def",-0.58754825592041,2011-02-01
"1359",17,"def",-1.06921279430389,2011-03-01
"1360",17,"def",-1.71365761756897,2011-04-01
"1361",17,"def",-1.59831082820892,2011-05-01
"1362",17,"def",-0.978242933750153,2011-06-01
"1363",17,"def",0.0851396769285202,2011-07-01
"1364",17,"def",0.399296998977661,2011-08-01
"1365",17,"def",0.940142691135406,2011-09-01
"1366",17,"def",-0.554068386554718,2011-10-01
"1367",17,"def",0.444310784339905,2011-11-01
"1368",17,"def",1.85412514209747,2011-12-01
"1369",17,"def",3,2012-01-01
"1370",17,"def",1.59843254089355,2012-02-01
"1371",17,"def",0.883974373340607,2012-03-01
"1372",17,"def",0.745728731155396,2012-04-01
"1373",17,"def",1.14017856121063,2012-05-01
"1374",17,"def",0.548574447631836,2012-06-01
"1375",17,"def",0.72864305973053,2012-07-01
"1376",17,"def",1.83573651313782,2012-08-01
"1377",17,"def",0.836855947971344,2012-09-01
"1378",17,"def",0.523947060108185,2012-10-01
"1379",17,"def",0.998165965080261,2012-11-01
"1380",17,"def",-0.674490749835968,2012-12-01
"1381",17,"def",-0.674490511417389,2013-01-01
"1382",17,"def",-0.472835123538971,2013-02-01
"1383",17,"def",0.658047139644623,2013-03-01
"1384",17,"def",1.01481246948242,2013-04-01
"1385",17,"def",0.261703610420227,2013-05-01
"1386",17,"def",0.422414392232895,2013-06-01
"1387",17,"def",0.395673453807831,2013-07-01
"1388",17,"def",0.355498045682907,2013-08-01
"1389",17,"def",-2.06854581832886,2013-09-01
"1390",17,"def",-0.91784656047821,2013-10-01
"1391",17,"def",0.662194013595581,2013-11-01
"1392",17,"def",-0.591084003448486,2013-12-01
"1393",17,"def",3,2014-01-01
"1394",17,"def",0.256526172161102,2014-02-01
"1395",17,"def",0.0856155157089233,2014-03-01
"1396",17,"def",0.777568161487579,2014-04-01
"1397",17,"def",0.959720253944397,2014-05-01
"1398",17,"def",0.269168764352798,2014-06-01
"1399",17,"def",-0.137630850076675,2014-07-01
"1400",17,"def",-3,2014-08-01
"1401",17,"def",-1.69692921638489,2014-09-01
"1402",17,"def",0.903988122940063,2014-10-01
"1403",17,"def",-0.699500381946564,2014-11-01
"1404",17,"def",-0.674490749835968,2014-12-01
"1405",17,"def",3,2015-01-01
"1406",17,"def",1.28640425205231,2015-02-01
"1407",17,"def",1.56149709224701,2015-03-01
"1408",17,"def",0.655061066150665,2015-04-01
"1409",17,"def",-1.2352706193924,2015-05-01
"1410",17,"def",0.762663722038269,2015-06-01
"1411",17,"def",-2.38709688186646,2015-07-01
"1412",17,"def",-0.234544441103935,2015-08-01
"1413",17,"def",-0.0653590485453606,2015-09-01
"1414",17,"def",-2.41308856010437,2015-10-01
"1415",17,"def",-1.04590404033661,2015-11-01
"1416",17,"def",-0.674490630626678,2015-12-01
"1417",17,"def",-0.674490690231323,2016-01-01
"1418",17,"def",-0.430328190326691,2016-02-01
"1419",17,"def",0.322918027639389,2016-03-01
"1420",17,"def",0.459076076745987,2016-04-01
"1421",17,"def",-0.486054927110672,2016-05-01
"1422",17,"def",0.68569016456604,2016-06-01
"1423",17,"def",0.638650298118591,2016-07-01
"1424",17,"def",1.20117723941803,2016-08-01
"1425",17,"def",0.231991991400719,2016-09-01
"1426",17,"def",-0.467770665884018,2016-10-01
"1427",17,"def",0.982443511486053,2016-11-01
"1428",17,"def",-0.674490749835968,2016-12-01
"1429",18,"def",-0.674490749835968,2010-01-01
"1430",18,"def",0.573515117168427,2010-02-01
"1431",18,"def",0.250452131032944,2010-03-01
"1432",18,"def",-0.0800621137022972,2010-04-01
"1433",18,"def",-0.932252764701843,2010-05-01
"1434",18,"def",-0.494620889425278,2010-06-01
"1435",18,"def",0.437960386276245,2010-07-01
"1436",18,"def",-0.902954459190369,2010-08-01
"1437",18,"def",-0.0827950313687325,2010-09-01
"1438",18,"def",-1.69446742534637,2010-10-01
"1439",18,"def",0.144386798143387,2010-11-01
"1440",18,"def",-0.674490749835968,2010-12-01
"1441",18,"def",-0.674490511417389,2011-01-01
"1442",18,"def",-0.740674674510956,2011-02-01
"1443",18,"def",-1.04278874397278,2011-03-01
"1444",18,"def",-1.5389769077301,2011-04-01
"1445",18,"def",-1.6944807767868,2011-05-01
"1446",18,"def",-1.00469732284546,2011-06-01
"1447",18,"def",0.00736468750983477,2011-07-01
"1448",18,"def",0.418464601039886,2011-08-01
"1449",18,"def",1.04002511501312,2011-09-01
"1450",18,"def",-0.542604148387909,2011-10-01
"1451",18,"def",0.352776974439621,2011-11-01
"1452",18,"def",1.90228116512299,2011-12-01
"1453",18,"def",3,2012-01-01
"1454",18,"def",1.63233590126038,2012-02-01
"1455",18,"def",0.805145263671875,2012-03-01
"1456",18,"def",0.832780838012695,2012-04-01
"1457",18,"def",1.14314520359039,2012-05-01
"1458",18,"def",0.48371610045433,2012-06-01
"1459",18,"def",0.715438961982727,2012-07-01
"1460",18,"def",2.23312044143677,2012-08-01
"1461",18,"def",0.876543045043945,2012-09-01
"1462",18,"def",0.419154465198517,2012-10-01
"1463",18,"def",1.01012587547302,2012-11-01
"1464",18,"def",-0.674490690231323,2012-12-01
"1465",18,"def",-0.674490630626678,2013-01-01
"1466",18,"def",-0.256791353225708,2013-02-01
"1467",18,"def",0.564191043376923,2013-03-01
"1468",18,"def",0.91744738817215,2013-04-01
"1469",18,"def",0.263066679239273,2013-05-01
"1470",18,"def",0.356368213891983,2013-06-01
"1471",18,"def",0.378352671861649,2013-07-01
"1472",18,"def",0.567392289638519,2013-08-01
"1473",18,"def",-2.24209427833557,2013-09-01
"1474",18,"def",-0.853260815143585,2013-10-01
"1475",18,"def",0.714337348937988,2013-11-01
"1476",18,"def",-0.356385976076126,2013-12-01
"1477",18,"def",3,2014-01-01
"1478",18,"def",0.273122727870941,2014-02-01
"1479",18,"def",0.161828935146332,2014-03-01
"1480",18,"def",0.830300271511078,2014-04-01
"1481",18,"def",0.980874121189117,2014-05-01
"1482",18,"def",0.239560410380363,2014-06-01
"1483",18,"def",-0.0994470119476318,2014-07-01
"1484",18,"def",-3,2014-08-01
"1485",18,"def",-1.69211733341217,2014-09-01
"1486",18,"def",0.880770564079285,2014-10-01
"1487",18,"def",-0.675314426422119,2014-11-01
"1488",18,"def",-0.674490749835968,2014-12-01
"1489",18,"def",3,2015-01-01
"1490",18,"def",1.31242024898529,2015-02-01
"1491",18,"def",1.53101980686188,2015-03-01
"1492",18,"def",0.701345503330231,2015-04-01
"1493",18,"def",-1.39247643947601,2015-05-01
"1494",18,"def",0.879275560379028,2015-06-01
"1495",18,"def",-2.54258131980896,2015-07-01
"1496",18,"def",-0.162360593676567,2015-08-01
"1497",18,"def",-0.162439987063408,2015-09-01
"1498",18,"def",-2.19330954551697,2015-10-01
"1499",18,"def",-1.07558643817902,2015-11-01
"1500",18,"def",-0.674490690231323,2015-12-01
"1501",18,"def",-0.674490451812744,2016-01-01
"1502",18,"def",-0.273295700550079,2016-02-01
"1503",18,"def",0.243205323815346,2016-03-01
"1504",18,"def",0.402625381946564,2016-04-01
"1505",18,"def",-0.444334298372269,2016-05-01
"1506",18,"def",0.552787780761719,2016-06-01
"1507",18,"def",0.534509003162384,2016-07-01
"1508",18,"def",1.35458123683929,2016-08-01
"1509",18,"def",0.124705404043198,2016-09-01
"1510",18,"def",-0.230767488479614,2016-10-01
"1511",18,"def",1.07213604450226,2016-11-01
"1512",18,"def",-0.674490749835968,2016-12-01
"1513",19,"def",-0.674490749835968,2010-01-01
"1514",19,"def",3,2010-02-01
"1515",19,"def",0.521876990795135,2010-03-01
"1516",19,"def",-0.368350356817245,2010-04-01
"1517",19,"def",-0.922655940055847,2010-05-01
"1518",19,"def",-0.153879761695862,2010-06-01
"1519",19,"def",0.613227963447571,2010-07-01
"1520",19,"def",-0.227159574627876,2010-08-01
"1521",19,"def",-0.110386110842228,2010-09-01
"1522",19,"def",-1.79804682731628,2010-10-01
"1523",19,"def",-0.687140882015228,2010-11-01
"1524",19,"def",-0.674490749835968,2010-12-01
"1525",19,"def",3,2011-01-01
"1526",19,"def",3,2011-02-01
"1527",19,"def",-0.831027388572693,2011-03-01
"1528",19,"def",-1.61320650577545,2011-04-01
"1529",19,"def",-1.3207882642746,2011-05-01
"1530",19,"def",-0.832038402557373,2011-06-01
"1531",19,"def",0.0463785380125046,2011-07-01
"1532",19,"def",0.232719451189041,2011-08-01
"1533",19,"def",0.639415860176086,2011-09-01
"1534",19,"def",-0.581451594829559,2011-10-01
"1535",19,"def",0.880143225193024,2011-11-01
"1536",19,"def",3,2011-12-01
"1537",19,"def",-0.158703699707985,2012-01-01
"1538",19,"def",3,2012-02-01
"1539",19,"def",0.587872803211212,2012-03-01
"1540",19,"def",0.917882800102234,2012-04-01
"1541",19,"def",1.27338910102844,2012-05-01
"1542",19,"def",0.635233402252197,2012-06-01
"1543",19,"def",0.459116339683533,2012-07-01
"1544",19,"def",0.80573046207428,2012-08-01
"1545",19,"def",0.794758319854736,2012-09-01
"1546",19,"def",0.592411696910858,2012-10-01
"1547",19,"def",1.39103960990906,2012-11-01
"1548",19,"def",-0.674490749835968,2012-12-01
"1549",19,"def",-0.674490749835968,2013-01-01
"1550",19,"def",-0.674490749835968,2013-02-01
"1551",19,"def",0.487949788570404,2013-03-01
"1552",19,"def",0.838970482349396,2013-04-01
"1553",19,"def",0.472823321819305,2013-05-01
"1554",19,"def",0.504890024662018,2013-06-01
"1555",19,"def",-0.0207045059651136,2013-07-01
"1556",19,"def",0.102070689201355,2013-08-01
"1557",19,"def",-2.04649662971497,2013-09-01
"1558",19,"def",-0.612341701984406,2013-10-01
"1559",19,"def",1.06474554538727,2013-11-01
"1560",19,"def",-0.674490749835968,2013-12-01
"1561",19,"def",3,2014-01-01
"1562",19,"def",1.21772718429565,2014-02-01
"1563",19,"def",0.0754555314779282,2014-03-01
"1564",19,"def",0.880440175533295,2014-04-01
"1565",19,"def",0.815727829933167,2014-05-01
"1566",19,"def",0.280691981315613,2014-06-01
"1567",19,"def",-0.132673770189285,2014-07-01
"1568",19,"def",-3,2014-08-01
"1569",19,"def",-1.01144957542419,2014-09-01
"1570",19,"def",1.14038395881653,2014-10-01
"1571",19,"def",-0.687140882015228,2014-11-01
"1572",19,"def",-0.674490749835968,2014-12-01
"1573",19,"def",3,2015-01-01
"1574",19,"def",3,2015-02-01
"1575",19,"def",1.63186979293823,2015-03-01
"1576",19,"def",0.262754768133163,2015-04-01
"1577",19,"def",-1.38498723506927,2015-05-01
"1578",19,"def",0.367719113826752,2015-06-01
"1579",19,"def",-2.99313282966614,2015-07-01
"1580",19,"def",-0.746332228183746,2015-08-01
"1581",19,"def",0.291183322668076,2015-09-01
"1582",19,"def",-2.10127305984497,2015-10-01
"1583",19,"def",-0.687140882015228,2015-11-01
"1584",19,"def",-0.674490749835968,2015-12-01
"1585",19,"def",1.19027781486511,2016-01-01
"1586",19,"def",-0.674490749835968,2016-02-01
"1587",19,"def",-0.42030057311058,2016-03-01
"1588",19,"def",-1.03558695316315,2016-04-01
"1589",19,"def",-0.151549622416496,2016-05-01
"1590",19,"def",0.658981204032898,2016-06-01
"1591",19,"def",0.634458363056183,2016-07-01
"1592",19,"def",1.08544504642487,2016-08-01
"1593",19,"def",0.155629634857178,2016-09-01
"1594",19,"def",-0.391433715820312,2016-10-01
"1595",19,"def",1.12033236026764,2016-11-01
"1596",19,"def",-0.674490749835968,2016-12-01
"1597",20,"def",3,2010-01-01
"1598",20,"def",1.13732898235321,2010-02-01
"1599",20,"def",0.615457952022552,2010-03-01
"1600",20,"def",-0.303398013114929,2010-04-01
"1601",20,"def",-1.24143517017365,2010-05-01
"1602",20,"def",0.0253952499479055,2010-06-01
"1603",20,"def",0.523081064224243,2010-07-01
"1604",20,"def",-0.230798527598381,2010-08-01
"1605",20,"def",0.0425742119550705,2010-09-01
"1606",20,"def",-2.39886450767517,2010-10-01
"1607",20,"def",-0.43060502409935,2010-11-01
"1608",20,"def",-0.674490749835968,2010-12-01
"1609",20,"def",3,2011-01-01
"1610",20,"def",0.523866415023804,2011-02-01
"1611",20,"def",-0.646224975585938,2011-03-01
"1612",20,"def",-1.36318480968475,2011-04-01
"1613",20,"def",-1.65802872180939,2011-05-01
"1614",20,"def",-0.51820969581604,2011-06-01
"1615",20,"def",0.278800696134567,2011-07-01
"1616",20,"def",0.266485661268234,2011-08-01
"1617",20,"def",0.649519503116608,2011-09-01
"1618",20,"def",-0.561075448989868,2011-10-01
"1619",20,"def",0.770359992980957,2011-11-01
"1620",20,"def",1.24299550056458,2011-12-01
"1621",20,"def",3,2012-01-01
"1622",20,"def",2.02324891090393,2012-02-01
"1623",20,"def",0.51315838098526,2012-03-01
"1624",20,"def",0.789825439453125,2012-04-01
"1625",20,"def",1.26323401927948,2012-05-01
"1626",20,"def",0.62826806306839,2012-06-01
"1627",20,"def",0.326710224151611,2012-07-01
"1628",20,"def",0.548103332519531,2012-08-01
"1629",20,"def",0.896080255508423,2012-09-01
"1630",20,"def",0.720838725566864,2012-10-01
"1631",20,"def",1.67516386508942,2012-11-01
"1632",20,"def",-0.674490749835968,2012-12-01
"1633",20,"def",-0.608147442340851,2013-01-01
"1634",20,"def",0.101747877895832,2013-02-01
"1635",20,"def",0.89314204454422,2013-03-01
"1636",20,"def",0.974276006221771,2013-04-01
"1637",20,"def",0.342011660337448,2013-05-01
"1638",20,"def",0.588854074478149,2013-06-01
"1639",20,"def",0.139426499605179,2013-07-01
"1640",20,"def",-0.162325531244278,2013-08-01
"1641",20,"def",-1.97147011756897,2013-09-01
"1642",20,"def",-0.786971628665924,2013-10-01
"1643",20,"def",0.685992956161499,2013-11-01
"1644",20,"def",-0.674490749835968,2013-12-01
"1645",20,"def",3,2014-01-01
"1646",20,"def",-0.287811815738678,2014-02-01
"1647",20,"def",0.18557396531105,2014-03-01
"1648",20,"def",0.921169757843018,2014-04-01
"1649",20,"def",0.69107449054718,2014-05-01
"1650",20,"def",0.41060870885849,2014-06-01
"1651",20,"def",-0.118126727640629,2014-07-01
"1652",20,"def",-3,2014-08-01
"1653",20,"def",-0.816290974617004,2014-09-01
"1654",20,"def",1.2590457201004,2014-10-01
"1655",20,"def",-0.509154438972473,2014-11-01
"1656",20,"def",-0.674490749835968,2014-12-01
"1657",20,"def",3,2015-01-01
"1658",20,"def",1.86635231971741,2015-02-01
"1659",20,"def",1.68741703033447,2015-03-01
"1660",20,"def",0.331620067358017,2015-04-01
"1661",20,"def",-1.12071120738983,2015-05-01
"1662",20,"def",0.539623558521271,2015-06-01
"1663",20,"def",-2.12735223770142,2015-07-01
"1664",20,"def",-0.532204151153564,2015-08-01
"1665",20,"def",0.243914797902107,2015-09-01
"1666",20,"def",-1.82311165332794,2015-10-01
"1667",20,"def",-0.352233558893204,2015-11-01
"1668",20,"def",-0.674490749835968,2015-12-01
"1669",20,"def",-0.674490749835968,2016-01-01
"1670",20,"def",-0.121135838329792,2016-02-01
"1671",20,"def",0.0880722850561142,2016-03-01
"1672",20,"def",0.177238970994949,2016-04-01
"1673",20,"def",0.049481812864542,2016-05-01
"1674",20,"def",0.758267998695374,2016-06-01
"1675",20,"def",0.738700032234192,2016-07-01
"1676",20,"def",0.867823958396912,2016-08-01
"1677",20,"def",-0.0725239962339401,2016-09-01
"1678",20,"def",-0.987409710884094,2016-10-01
"1679",20,"def",1.08320140838623,2016-11-01
"1680",20,"def",-0.674490690231323,2016-12-01
"1681",21,"def",-0.674490749835968,2010-01-01
"1682",21,"def",0.476655304431915,2010-02-01
"1683",21,"def",0.304014563560486,2010-03-01
"1684",21,"def",-0.880738914012909,2010-04-01
"1685",21,"def",-1.45804822444916,2010-05-01
"1686",21,"def",-0.272395938634872,2010-06-01
"1687",21,"def",0.648396790027618,2010-07-01
"1688",21,"def",-0.46965229511261,2010-08-01
"1689",21,"def",0.129296213388443,2010-09-01
"1690",21,"def",-2.13905692100525,2010-10-01
"1691",21,"def",0.0881996229290962,2010-11-01
"1692",21,"def",-0.674490690231323,2010-12-01
"1693",21,"def",-0.674490749835968,2011-01-01
"1694",21,"def",-0.241327971220016,2011-02-01
"1695",21,"def",-0.863682270050049,2011-03-01
"1696",21,"def",-2.13861083984375,2011-04-01
"1697",21,"def",-2.10569000244141,2011-05-01
"1698",21,"def",-0.833144068717957,2011-06-01
"1699",21,"def",0.0846477970480919,2011-07-01
"1700",21,"def",0.654333233833313,2011-08-01
"1701",21,"def",1.24984073638916,2011-09-01
"1702",21,"def",-0.516611695289612,2011-10-01
"1703",21,"def",0.364509642124176,2011-11-01
"1704",21,"def",2.1146023273468,2011-12-01
"1705",21,"def",3,2012-01-01
"1706",21,"def",1.31383526325226,2012-02-01
"1707",21,"def",1.00231528282166,2012-03-01
"1708",21,"def",0.6962930560112,2012-04-01
"1709",21,"def",1.03134226799011,2012-05-01
"1710",21,"def",0.57841420173645,2012-06-01
"1711",21,"def",0.781811118125916,2012-07-01
"1712",21,"def",1.88306367397308,2012-08-01
"1713",21,"def",0.710355222225189,2012-09-01
"1714",21,"def",0.331748902797699,2012-10-01
"1715",21,"def",0.723854184150696,2012-11-01
"1716",21,"def",-0.674490749835968,2012-12-01
"1717",21,"def",-0.674490749835968,2013-01-01
"1718",21,"def",0.104097858071327,2013-02-01
"1719",21,"def",0.634890854358673,2013-03-01
"1720",21,"def",0.969438195228577,2013-04-01
"1721",21,"def",0.0759463012218475,2013-05-01
"1722",21,"def",0.547286570072174,2013-06-01
"1723",21,"def",0.115908622741699,2013-07-01
"1724",21,"def",0.184469625353813,2013-08-01
"1725",21,"def",-1.49273204803467,2013-09-01
"1726",21,"def",-0.98860776424408,2013-10-01
"1727",21,"def",0.597148299217224,2013-11-01
"1728",21,"def",-0.481063693761826,2013-12-01
"1729",21,"def",3,2014-01-01
"1730",21,"def",0.352932453155518,2014-02-01
"1731",21,"def",0.103289306163788,2014-03-01
"1732",21,"def",0.703200340270996,2014-04-01
"1733",21,"def",1.02388846874237,2014-05-01
"1734",21,"def",0.392801314592361,2014-06-01
"1735",21,"def",-0.296706199645996,2014-07-01
"1736",21,"def",-3,2014-08-01
"1737",21,"def",-1.65265834331512,2014-09-01
"1738",21,"def",0.790271639823914,2014-10-01
"1739",21,"def",-0.888244330883026,2014-11-01
"1740",21,"def",-0.674490749835968,2014-12-01
"1741",21,"def",3,2015-01-01
"1742",21,"def",0.944383800029755,2015-02-01
"1743",21,"def",1.39497423171997,2015-03-01
"1744",21,"def",0.606424272060394,2015-04-01
"1745",21,"def",-1.57057845592499,2015-05-01
"1746",21,"def",0.807940185070038,2015-06-01
"1747",21,"def",-2.4200074672699,2015-07-01
"1748",21,"def",-0.580194413661957,2015-08-01
"1749",21,"def",0.188236489892006,2015-09-01
"1750",21,"def",-2.48915076255798,2015-10-01
"1751",21,"def",-0.350599527359009,2015-11-01
"1752",21,"def",-0.674490749835968,2015-12-01
"1753",21,"def",-0.674490690231323,2016-01-01
"1754",21,"def",-0.740974962711334,2016-02-01
"1755",21,"def",0.0320685207843781,2016-03-01
"1756",21,"def",0.741875767707825,2016-04-01
"1757",21,"def",-0.865999579429626,2016-05-01
"1758",21,"def",0.765250861644745,2016-06-01
"1759",21,"def",0.652534186840057,2016-07-01
"1760",21,"def",1.17225873470306,2016-08-01
"1761",21,"def",0.135085538029671,2016-09-01
"1762",21,"def",-0.196356862783432,2016-10-01
"1763",21,"def",0.89348965883255,2016-11-01
"1764",21,"def",-0.674490749835968,2016-12-01
"1765",22,"def",-0.674490749835968,2010-01-01
"1766",22,"def",3,2010-02-01
"1767",22,"def",0.585925877094269,2010-03-01
"1768",22,"def",-0.543203175067902,2010-04-01
"1769",22,"def",-0.897495806217194,2010-05-01
"1770",22,"def",-0.124359674751759,2010-06-01
"1771",22,"def",0.618553757667542,2010-07-01
"1772",22,"def",-0.277341604232788,2010-08-01
"1773",22,"def",-0.177479267120361,2010-09-01
"1774",22,"def",-1.82270038127899,2010-10-01
"1775",22,"def",-0.698695659637451,2010-11-01
"1776",22,"def",-0.674490749835968,2010-12-01
"1777",22,"def",3,2011-01-01
"1778",22,"def",3,2011-02-01
"1779",22,"def",-0.826516509056091,2011-03-01
"1780",22,"def",-1.72097849845886,2011-04-01
"1781",22,"def",-1.26628375053406,2011-05-01
"1782",22,"def",-0.804823338985443,2011-06-01
"1783",22,"def",0.0206791050732136,2011-07-01
"1784",22,"def",0.170124977827072,2011-08-01
"1785",22,"def",0.570672988891602,2011-09-01
"1786",22,"def",-0.698148429393768,2011-10-01
"1787",22,"def",0.764840543270111,2011-11-01
"1788",22,"def",3,2011-12-01
"1789",22,"def",-0.674490749835968,2012-01-01
"1790",22,"def",3,2012-02-01
"1791",22,"def",0.69044429063797,2012-03-01
"1792",22,"def",0.869152843952179,2012-04-01
"1793",22,"def",1.2253577709198,2012-05-01
"1794",22,"def",0.666646122932434,2012-06-01
"1795",22,"def",0.514651894569397,2012-07-01
"1796",22,"def",0.873894691467285,2012-08-01
"1797",22,"def",0.702385544776917,2012-09-01
"1798",22,"def",0.576810300350189,2012-10-01
"1799",22,"def",1.18367552757263,2012-11-01
"1800",22,"def",-0.674490749835968,2012-12-01
"1801",22,"def",2.69796299934387,2013-01-01
"1802",22,"def",-0.344739705324173,2013-02-01
"1803",22,"def",0.386929780244827,2013-03-01
"1804",22,"def",0.821378946304321,2013-04-01
"1805",22,"def",0.473976790904999,2013-05-01
"1806",22,"def",0.512816488742828,2013-06-01
"1807",22,"def",-0.0127839567139745,2013-07-01
"1808",22,"def",0.202815964818001,2013-08-01
"1809",22,"def",-1.90960454940796,2013-09-01
"1810",22,"def",-0.712161123752594,2013-10-01
"1811",22,"def",0.987467348575592,2013-11-01
"1812",22,"def",-0.618283212184906,2013-12-01
"1813",22,"def",3,2014-01-01
"1814",22,"def",3,2014-02-01
"1815",22,"def",0.112488999962807,2014-03-01
"1816",22,"def",0.858805537223816,2014-04-01
"1817",22,"def",0.789315342903137,2014-05-01
"1818",22,"def",0.268897354602814,2014-06-01
"1819",22,"def",-0.129089578986168,2014-07-01
"1820",22,"def",-3,2014-08-01
"1821",22,"def",-0.977281630039215,2014-09-01
"1822",22,"def",1.12474083900452,2014-10-01
"1823",22,"def",-0.698695659637451,2014-11-01
"1824",22,"def",-0.674490749835968,2014-12-01
"1825",22,"def",3,2015-01-01
"1826",22,"def",3,2015-02-01
"1827",22,"def",1.65132212638855,2015-03-01
"1828",22,"def",0.0546531789004803,2015-04-01
"1829",22,"def",-1.41743361949921,2015-05-01
"1830",22,"def",0.40624737739563,2015-06-01
"1831",22,"def",-3,2015-07-01
"1832",22,"def",-0.929677426815033,2015-08-01
"1833",22,"def",0.301170587539673,2015-09-01
"1834",22,"def",-2.54623365402222,2015-10-01
"1835",22,"def",-0.698695659637451,2015-11-01
"1836",22,"def",0.393452942371368,2015-12-01
"1837",22,"def",-0.674490749835968,2016-01-01
"1838",22,"def",-0.674490749835968,2016-02-01
"1839",22,"def",-0.425960898399353,2016-03-01
"1840",22,"def",-1.51974868774414,2016-04-01
"1841",22,"def",-0.338344186544418,2016-05-01
"1842",22,"def",0.63352233171463,2016-06-01
"1843",22,"def",0.593464970588684,2016-07-01
"1844",22,"def",1.04014563560486,2016-08-01
"1845",22,"def",0.129653170704842,2016-09-01
"1846",22,"def",-0.302436023950577,2016-10-01
"1847",22,"def",0.906444668769836,2016-11-01
"1848",22,"def",0.299773663282394,2016-12-01
"1849",23,"def",NA,2010-01-01
"1850",23,"def",3,2010-02-01
"1851",23,"def",0.930487990379333,2010-03-01
"1852",23,"def",-0.485880732536316,2010-04-01
"1853",23,"def",-0.884416520595551,2010-05-01
"1854",23,"def",-0.115865126252174,2010-06-01
"1855",23,"def",0.635099112987518,2010-07-01
"1856",23,"def",-0.291142076253891,2010-08-01
"1857",23,"def",-0.235724002122879,2010-09-01
"1858",23,"def",-1.88611769676208,2010-10-01
